symbol,interval,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
BTCUSDT,1d,1739923200000,95671.74000000,96899.99000000,95029.99000000,96644.37000000,16438.50954000,1740009599999,1576817572.10325050,2784225,7173.61807000,688586919.97592590,0
BTCUSDT,1d,1740009600000,96644.37000000,98711.36000000,96415.09000000,98305.00000000,17057.39177000,1740095999999,1663386824.73155060,2386973,8356.42859000,815056614.17382700,0
BTCUSDT,1d,1740096000000,98305.01000000,99475.00000000,94871.95000000,96181.98000000,32249.28140000,1740182399999,3143975917.57346420,4528525,15313.58184000,1493403646.84830270,0
BTCUSDT,1d,1740182400000,96181.99000000,96980.00000000,95770.49000000,96551.01000000,11268.17708000,1740268799999,1087077133.82263640,1506418,5293.28051000,510722895.16754260,0
BTCUSDT,1d,1740268800000,96551.01000000,96650.00000000,95227.94000000,96258.00000000,10884.84913000,1740355199999,1044392011.79102410,1457368,4619.93267000,443381984.41102550,0
BTCUSDT,1d,1740355200000,96258.00000000,96500.00000000,91349.26000000,91552.88000000,31550.10299000,1740441599999,2981809595.44537670,4972684,14438.63366000,1366473567.87477310,0
BTCUSDT,1d,1740441600000,91552.88000000,92540.69000000,86050.99000000,88680.40000000,78333.11111000,1740527999999,6962982500.90447390,10289145,35822.15275000,3183981371.47505020,0
BTCUSDT,1d,1740528000000,88680.39000000,89414.15000000,82256.01000000,84250.09000000,56893.54409000,1740614399999,4898429925.63647610,8490006,28077.18450000,2417690848.81898720,0
BTCUSDT,1d,1740614400000,84250.09000000,87078.46000000,82716.49000000,84708.58000000,42505.45439000,1740700799999,3618738891.22216230,6357581,20355.71969000,1732725913.28176280,0
BTCUSDT,1d,1740700800000,84708.57000000,85120.00000000,78258.52000000,84349.94000000,83648.03969000,1740787199999,6806705236.69067870,11344216,40224.85287000,3274291175.81039970,0
BTCUSDT,1d,1740787200000,84349.95000000,86558.00000000,83824.78000000,86064.53000000,25785.05464000,1740873599999,2194003507.85264280,3700728,11748.10769000,1000093822.53835250,0
BTCUSDT,1d,1740873600000,86064.54000000,95000.00000000,85050.60000000,94270.00000000,54889.09045000,1740959999999,4972549515.78866870,7403218,29273.81031000,2652973441.15453900,0
BTCUSDT,1d,1740960000000,94269.99000000,94416.46000000,85117.11000000,86220.61000000,59171.10218000,1741046399999,5321123743.47192310,9797860,27915.43650000,2513464571.35691100,0
BTCUSDT,1d,1741046400000,86221.16000000,88967.52000000,81500.00000000,87281.98000000,55609.10706000,1741132799999,4704901219.59043560,10326631,27584.71590000,2335087296.23928690,0
BTCUSDT,1d,1741132800000,87281.98000000,91000.00000000,86334.53000000,90606.01000000,38264.01163000,1741219199999,3400243670.30497560,8070266,19230.28436000,1709708737.46989350,0
BTCUSDT,1d,1741219200000,90606.00000000,92810.64000000,87836.00000000,89931.89000000,34342.44902000,1741305599999,3105145628.39939920,7643526,17283.99411000,1563426526.42899340,0
BTCUSDT,1d,1741305600000,89931.88000000,91283.02000000,84667.03000000,86801.75000000,57980.35713000,1741391999999,5097554826.61315770,9510442,28394.41537000,2497922400.45044460,0
BTCUSDT,1d,1741392000000,86801.74000000,86897.25000000,85218.47000000,86222.45000000,12989.23054000,1741478399999,1119358968.65200550,2553974,6491.56581000,559581591.34707420,0
BTCUSDT,1d,1741478400000,86222.46000000,86500.00000000,80000.00000000,80734.37000000,26115.39345000,1741564799999,2173552660.45447930,5189138,12093.87232000,1006299692.71041280,0
BTCUSDT,1d,1741564800000,80734.48000000,84123.46000000,77459.91000000,78595.86000000,47633.38405000,1741651199999,3834924947.75818610,8701538,22898.57072000,1846606255.35214860,0
BTCUSDT,1d,1741651200000,78595.86000000,83617.40000000,76606.00000000,82932.99000000,48770.06853000,1741737599999,3927000827.11079190,6983310,24029.16770000,1935950413.20181940,0
BTCUSDT,1d,1741737600000,82932.99000000,84539.85000000,80607.65000000,83680.12000000,31933.98600000,1741823999999,2638600996.82539610,5253577,15749.41702000,1301890518.49940810,0
BTCUSDT,1d,1741824000000,83680.12000000,84336.33000000,79939.90000000,81115.78000000,27546.27412000,1741910399999,2260870111.23938940,4367093,13013.18135000,1067945431.12194690,0
BTCUSDT,1d,1741910400000,81115.78000000,85309.71000000,80818.84000000,83983.20000000,26858.52755000,1741996799999,2244729595.54117160,3290987,14082.88688000,1177807467.01818000,0
BTCUSDT,1d,1741996800000,83983.19000000,84676.28000000,83618.00000000,84338.44000000,11324.73320000,1742083199999,953445671.83375050,1329670,5195.29128000,437551330.25316600,0
BTCUSDT,1d,1742083200000,84338.44000000,85117.04000000,81981.12000000,82574.53000000,17596.12531000,1742169599999,1468056556.29672260,2767947,8505.95317000,710037465.07574800,0
BTCUSDT,1d,1742169600000,82574.52000000,84756.83000000,82456.00000000,84010.03000000,17214.74358000,1742255999999,1437716814.04687390,3014756,8387.89111000,700505421.78772940,0
BTCUSDT,1d,1742256000000,84010.02000000,84021.74000000,81134.66000000,82715.03000000,17610.89883000,1742342399999,1450813055.47972610,3126371,8047.23418000,662808749.34278870,0
BTCUSDT,1d,1742342400000,82715.03000000,87000.00000000,82547.16000000,86845.94000000,28151.05374000,1742428799999,2375813941.94376220,3774761,13804.24847000,1166238970.28114650,0
BTCUSDT,1d,1742428800000,86845.93000000,87453.67000000,83655.23000000,84223.39000000,22090.30463000,1742515199999,1885241921.15565180,3252595,10163.59262000,867440339.29626070,0
BTCUSDT,1d,1742515200000,84223.38000000,84850.33000000,83175.25000000,84088.79000000,11956.97443000,1742601599999,1005135519.25600170,2360005,5466.41961000,459501348.08175830,0
BTCUSDT,1d,1742601600000,84088.79000000,84539.17000000,83625.10000000,83840.59000000,5420.22114000,1742687999999,456235443.80165220,864481,2284.19178000,192291026.78742480,0
BTCUSDT,1d,1742688000000,83840.59000000,86129.64000000,83809.75000000,86082.50000000,8461.97813000,1742774399999,718692319.14990380,1206533,4424.81013000,376007261.52135970,0
BTCUSDT,1d,1742774400000,86082.50000000,88765.43000000,85519.09000000,87498.16000000,30115.62111000,1742860799999,2636765917.95184350,2916713,14379.95578000,1258638667.11290410,0
BTCUSDT,1d,1742860800000,87498.16000000,88539.63000000,86310.00000000,87392.87000000,22643.25248000,1742947199999,1979571590.89829370,2802815,9440.56294000,825308072.63378140,0
BTCUSDT,1d,1742947200000,87392.88000000,88275.00000000,85860.00000000,86909.17000000,18408.78485000,1743033599999,1606406955.58646330,2380154,8590.97753000,749604853.29681350,0
BTCUSDT,1d,1743033600000,86909.17000000,87756.39000000,85800.00000000,87232.01000000,17098.03897000,1743119999999,1487968807.70790220,2376381,8185.05517000,712324893.28891680,0
BTCUSDT,1d,1743120000000,87232.01000000,87515.67000000,83585.00000000,84424.38000000,27182.73169000,1743206399999,2309946560.66411380,3236085,11274.83736000,958523321.81127310,0
BTCUSDT,1d,1743206400000,84424.38000000,84624.73000000,81644.81000000,82648.54000000,11696.39864000,1743292799999,970199917.98687160,2172387,5621.60485000,466215575.48490690,0
BTCUSDT,1d,1743292800000,82648.53000000,83534.64000000,81565.00000000,82389.99000000,9864.49508000,1743379199999,816584795.52881260,1907663,4725.07105000,391214080.11011610,0
BTCUSDT,1d,1743379200000,82390.00000000,83943.08000000,81278.52000000,82550.01000000,20569.13885000,1743465599999,1696009191.08096490,3964358,9912.88184000,817875871.11074120,0
BTCUSDT,1d,1743465600000,82550.00000000,85579.46000000,82432.74000000,85158.34000000,20190.39697000,1743551999999,1698895702.57546820,3328693,10246.42648000,862302772.43308630,0
BTCUSDT,1d,1743552000000,85158.35000000,88500.00000000,82320.00000000,82516.29000000,39931.45700000,1743638399999,3417279759.83076360,5338238,20739.67809000,1777735583.84074790,0
BTCUSDT,1d,1743638400000,82516.28000000,83998.02000000,81211.24000000,83213.09000000,27337.84135000,1743724799999,2259299724.86439270,4117486,13951.52792000,1153439398.61980140,0
BTCUSDT,1d,1743724800000,83213.09000000,84720.00000000,81659.00000000,83889.87000000,32915.53976000,1743811199999,2739842666.42673680,4992586,15896.18779000,1323832046.26468800,0
BTCUSDT,1d,1743811200000,83889.87000000,84266.00000000,82379.95000000,83537.99000000,9360.40468000,1743897599999,779626577.90134360,1575750,4029.64658000,335654613.72771840,0
BTCUSDT,1d,1743897600000,83537.99000000,83817.63000000,77153.83000000,78430.00000000,27942.71436000,1743983999999,2239085051.15296450,3948493,12493.84490000,1001459573.49446610,0
BTCUSDT,1d,1743984000000,78430.00000000,81243.58000000,74508.00000000,79163.24000000,78387.53089000,1744070399999,6084614024.15064720,9736596,39075.84274000,3034375055.68439650,0
BTCUSDT,1d,1744070400000,79163.24000000,80867.99000000,76239.90000000,76322.42000000,35317.32063000,1744156799999,2775277777.10246080,5512751,15704.73031000,1235370767.11535030,0
BTCUSDT,1d,1744156800000,76322.42000000,83588.00000000,74620.00000000,82615.22000000,75488.28772000,1744243199999,5980231256.22249600,7741252,39491.62958000,3137004042.95926080,0
BTCUSDT,1d,1744243200000,82615.22000000,82753.21000000,78464.36000000,79607.30000000,33284.80718000,1744329599999,2690294353.84784260,4529545,16339.91910000,1321475356.02008490,0
BTCUSDT,1d,1744329600000,79607.30000000,84300.00000000,78969.58000000,83423.84000000,34435.43797000,1744415999999,2830363945.17875230,4423157,18019.58367000,1482515278.91770430,0
BTCUSDT,1d,1744416000000,83423.83000000,85905.00000000,82792.95000000,85276.90000000,18470.74437000,1744502399999,1557403252.92675150,2501196,9526.72644000,803747272.78346800,0
BTCUSDT,1d,1744502400000,85276.91000000,86100.00000000,83034.23000000,83760.00000000,24680.04181000,1744588799999,2086106375.43925540,3275879,11658.67909000,986303246.09318360,0
BTCUSDT,1d,1744588800000,83760.00000000,85799.99000000,83678.00000000,84591.58000000,28659.09348000,1744675199999,2429132805.08152890,3921522,15196.58929000,1288815999.14061730,0
BTCUSDT,1d,1744675200000,84591.58000000,86496.42000000,83600.00000000,83643.99000000,20910.99528000,1744761599999,1780972414.39560070,2910533,10439.36072000,889895753.16736510,0
BTCUSDT,1d,1744761600000,83643.99000000,85500.00000000,83111.64000000,84030.38000000,20867.24519000,1744847999999,1753910031.20092420,3264730,10456.76900000,878939829.48483680,0
BTCUSDT,1d,1744848000000,84030.38000000,85470.01000000,83736.26000000,84947.91000000,13728.84772000,1744934399999,1161659427.38626280,2003405,6424.41565000,543726754.41870160,0
BTCUSDT,1d,1744934400000,84947.92000000,85132.08000000,84303.96000000,84474.69000000,6529.96315000,1745020799999,552648483.64748710,840009,2911.78856000,246467088.26214660,0
BTCUSDT,1d,1745020800000,84474.70000000,85677.99000000,84364.45000000,85077.01000000,9666.58153000,1745107199999,823222752.28424930,875226,5416.30087000,461342923.99908200,0
BTCUSDT,1d,1745107200000,85077.00000000,85320.76000000,83949.52000000,85179.24000000,8091.67725000,1745193599999,685253644.89183620,944130,3843.48314000,325482835.73783290,0
BTCUSDT,1d,1745193600000,85179.24000000,88465.99000000,85144.76000000,87516.23000000,31773.37262000,1745279999999,2773299591.46706560,3041395,17216.39877000,1502705225.13413500,0
BTCUSDT,1d,1745280000000,87516.22000000,93888.00000000,87076.03000000,93442.99000000,43872.74705000,1745366399999,3967785064.12817020,3268475,22777.77047000,2062639579.20308550,0
BTCUSDT,1d,1745366400000,93442.99000000,94696.05000000,91935.41000000,93691.08000000,27404.16808000,1745452799999,2560279933.94795160,3016536,13128.05774000,1226992558.57654620,0
BTCUSDT,1d,1745452800000,93691.07000000,94005.00000000,91660.01000000,93980.47000000,19497.06071000,1745539199999,1811120137.31467870,2797383,8565.18128000,795787487.36089810,0
BTCUSDT,1d,1745539200000,93980.47000000,95758.04000000,92855.96000000,94638.68000000,27500.66648000,1745625599999,2596877713.64017280,3331828,13072.22136000,1234153095.72926820,0
BTCUSDT,1d,1745625600000,94638.68000000,95199.00000000,93870.69000000,94628.00000000,9415.06875000,1745711999999,889627361.84144470,1475983,4156.22463000,392757114.43835790,0
BTCUSDT,1d,1745712000000,94628.00000000,95369.00000000,93602.58000000,93749.30000000,11162.84100000,1745798399999,1052334792.18661890,1918160,5250.08719000,495112239.10816970,0
BTCUSDT,1d,1745798400000,93749.29000000,95630.00000000,92800.01000000,95011.18000000,22157.53351000,1745884799999,2092532996.55517170,3424740,11626.77592000,1098667305.23999790,0
BTCUSDT,1d,1745884800000,95011.18000000,95461.53000000,93742.54000000,94256.82000000,16955.34020000,1745971199999,1607154803.46754770,3020875,7112.68469000,674688527.81306600,0
BTCUSDT,1d,1745971200000,94256.82000000,95228.45000000,92910.00000000,94172.00000000,17661.27510000,1746057599999,1664825670.98312510,3214149,8393.21620000,791272380.03124470,0
BTCUSDT,1d,1746057600000,94172.00000000,97424.02000000,94130.43000000,96489.91000000,21380.45343000,1746143999999,2053857614.27326720,2925716,10925.87308000,1049157198.85876350,0
BTCUSDT,1d,1746144000000,96489.90000000,97895.68000000,96350.00000000,96887.14000000,14905.74811000,1746230399999,1446387651.58405750,2698263,7440.33531000,722022817.22461990,0
BTCUSDT,1d,1746230400000,96887.13000000,96935.67000000,95753.01000000,95856.42000000,9723.34838000,1746316799999,935906144.96514980,1181239,3929.40490000,378271292.44431450,0
BTCUSDT,1d,1746316800000,95856.42000000,96304.48000000,94151.38000000,94277.62000000,11036.38342000,1746403199999,1053542403.85315880,1674726,4385.33486000,418573470.85696230,0
BTCUSDT,1d,1746403200000,94277.61000000,95199.00000000,93514.10000000,94733.68000000,17251.18189000,1746489599999,1626999380.17599680,2623300,8399.64855000,792299650.33952020,0
BTCUSDT,1d,1746489600000,94733.68000000,96920.65000000,93377.00000000,96834.02000000,16122.64513000,1746575999999,1526847764.56366820,2512960,7505.95734000,711372483.61171350,0
BTCUSDT,1d,1746576000000,96834.02000000,97732.00000000,95784.61000000,97030.50000000,16644.83854000,1746662399999,1611730124.59245430,2849139,8316.74471000,805430612.40553540,0
BTCUSDT,1d,1746662400000,97030.50000000,104145.76000000,96876.29000000,103261.60000000,34962.02847000,1746748799999,3508645830.56501440,4991147,18547.23009000,1861334478.36442700,0
BTCUSDT,1d,1746748800000,103261.61000000,104361.30000000,102315.14000000,102971.99000000,27617.39907000,1746835199999,2847518447.98151310,4406929,14525.20381000,1497826622.32618800,0
BTCUSDT,1d,1746835200000,102971.99000000,104984.57000000,102818.76000000,104809.53000000,15324.78611000,1746921599999,1588386278.50241500,2227845,8258.23478000,856095289.52166460,0
BTCUSDT,1d,1746921600000,104809.53000000,104972.00000000,103345.06000000,104118.00000000,17987.12197000,1747007999999,1873381777.21242540,3100176,9071.95578000,944903285.10730800,0
BTCUSDT,1d,1747008000000,104118.00000000,105819.45000000,100718.37000000,102791.32000000,31272.77792000,1747094399999,3242348937.38306910,5298407,16455.99797000,1707457796.58813950,0
BTCUSDT,1d,1747094400000,102791.32000000,104976.25000000,101429.70000000,104103.72000000,21253.42409000,1747180799999,2197244118.15236690,3703531,10705.97845000,1106609664.70779500,0
BTCUSDT,1d,1747180800000,104103.72000000,104356.95000000,102602.05000000,103507.82000000,16452.90810000,1747267199999,1704708279.38841090,3025221,8026.03333000,831783471.65436100,0
BTCUSDT,1d,1747267200000,103507.83000000,104192.70000000,101383.07000000,103763.71000000,17998.98604000,1747353599999,1850183474.52920360,4139477,8475.18036000,871244345.56413600,0
BTCUSDT,1d,1747353600000,103763.71000000,104550.33000000,103100.49000000,103463.90000000,15683.88024000,1747439999999,1628832372.32414810,3237442,7555.15801000,784850382.19427470,0
BTCUSDT,1d,1747440000000,103463.90000000,103709.86000000,102612.50000000,103126.65000000,11250.89622000,1747526399999,1160418362.95061810,2568597,5335.11525000,550379728.73385010,0
BTCUSDT,1d,1747526400000,103126.65000000,106660.00000000,103105.09000000,106454.26000000,21599.98726000,1747612799999,2262214972.07493840,3193300,11664.89904000,1221914552.05520120,0
BTCUSDT,1d,1747612800000,106454.27000000,107108.62000000,102000.00000000,105573.74000000,30260.03524000,1747699199999,3150324504.59545150,4881371,14208.30900000,1480452895.08415620,0
BTCUSDT,1d,1747699200000,105573.73000000,107320.00000000,104184.72000000,106849.99000000,23705.48275000,1747785599999,2509102444.66959820,3878351,12350.46275000,1307273652.38952320,0
BTCUSDT,1d,1747785600000,106850.00000000,110797.38000000,106100.01000000,109643.99000000,45531.04034500,1747871999999,4914709514.32002680,6835279,23661.64939500,2555528481.09872580,0
BTCUSDT,1d,1747872000000,109643.99000000,111980.00000000,109177.37000000,111696.21000000,31630.77313000,1747958399999,3509432834.57341730,5794216,16584.56293000,1840083098.58278590,0
BTCUSDT,1d,1747958400000,111696.22000000,111800.00000000,106800.00000000,107318.30000000,31737.72309000,1748044799999,3469704446.39040470,5251192,14309.31652000,1565622441.18751700,0
BTCUSDT,1d,1748044800000,107318.30000000,109506.03000000,106875.41000000,107761.91000000,16782.53129000,1748131199999,1819958819.77485860,2805418,8786.90747000,953683093.32165700,0
BTCUSDT,1d,1748131200000,107761.90000000,109299.99000000,106600.64000000,109004.19000000,17710.04695000,1748217599999,1904366455.42585800,3151168,7867.16712000,846688135.00971360,0
BTCUSDT,1d,1748217600000,109004.20000000,110422.22000000,108670.58000000,109434.79000000,14649.11593000,1748303999999,1605578282.10790310,2887863,7301.11288000,800269021.19227970,0
BTCUSDT,1d,1748304000000,109434.78000000,110718.00000000,107516.57000000,108938.17000000,21276.65635000,1748390399999,2327603851.11926510,3735509,9969.89271000,1090553624.46159920,0
BTCUSDT,1d,1748390400000,108938.17000000,109284.70000000,106769.43000000,107781.78000000,15633.78829000,1748476799999,1689136748.51303130,2933262,6877.27341000,743282966.72071960,0
BTCUSDT,1d,1748476800000,107781.78000000,108891.91000000,105322.86000000,105589.75000000,19834.70116000,1748563199999,2128639017.50816180,3774926,9457.49356000,1015173771.54898980,0
BTCUSDT,1d,1748563200000,105589.75000000,106313.12000000,103621.00000000,103985.48000000,23706.49799000,1748649599999,2493078549.59186090,4307572,11070.98746000,1164158558.64358540,0
BTCUSDT,1d,1748649600000,103985.47000000,104900.00000000,103068.55000000,104591.88000000,11289.35922000,1748735999999,1174000801.50703790,2343787,5278.95175000,548980630.84935780,0
BTCUSDT,1d,1748736000000,104591.88000000,105866.91000000,103752.49000000,105642.93000000,9709.70006000,1748822399999,1016188486.95059960,1939359,4640.35070000,485683466.93478430,0
BTCUSDT,1d,1748822400000,105642.93000000,105935.63000000,103659.88000000,105857.99000000,13453.98813000,1748908799999,1409004206.98637330,2997656,6494.65497000,680177826.61441720,0
BTCUSDT,1d,1748908800000,105858.00000000,106794.67000000,104872.50000000,105376.89000000,13259.52634000,1748995199999,1402493746.59932180,2470698,6260.22436000,662160926.82412260,0
BTCUSDT,1d,1748995200000,105376.90000000,106000.00000000,104179.00000000,104696.86000000,14034.89482000,1749081599999,1476928482.36887810,2274464,6979.94910000,734803757.41858380,0
BTCUSDT,1d,1749081600000,104696.86000000,105909.71000000,100372.26000000,101508.68000000,22321.50154000,1749167999999,2301567892.53054470,3963295,10005.36019000,1031668517.04271110,0
BTCUSDT,1d,1749168000000,101508.69000000,105333.00000000,101095.80000000,104288.44000000,15839.07385000,1749254399999,1642382404.93557530,2709327,7655.60679000,793575821.43579320,0
BTCUSDT,1d,1749254400000,104288.43000000,105900.00000000,103871.09000000,105552.15000000,8344.93206000,1749340799999,877915380.95482310,1402494,3970.01912000,417664199.19127120,0
BTCUSDT,1d,1749340800000,105552.15000000,106488.14000000,104964.14000000,105734.00000000,8048.06305000,1749427199999,850887129.42829760,1295154,4361.42266000,461098506.08832400,0
BTCUSDT,1d,1749427200000,105734.01000000,110530.17000000,105318.37000000,110263.02000000,19975.37451000,1749513599999,2154922022.22117280,2839846,10623.88217000,1146790065.51356160,0
BTCUSDT,1d,1749513600000,110263.02000000,110400.00000000,108331.03000000,110274.39000000,17071.82839000,1749599999999,1867620550.19217290,3003420,8009.29581000,876411274.39694880,0
BTCUSDT,1d,1749600000000,110274.39000000,110392.01000000,108064.00000000,108645.12000000,13115.91638000,1749686399999,1434884639.75063030,2667014,6030.96867000,659947218.00338690,0
BTCUSDT,1d,1749686400000,108645.13000000,108813.55000000,105671.72000000,105671.73000000,17778.67218000,1749772799999,1908309274.08683440,3517420,8291.22648000,890420511.47044150,0
BTCUSDT,1d,1749772800000,105671.74000000,106179.53000000,102664.31000000,106066.59000000,26180.81734000,1749859199999,2735461890.69297020,5452577,12793.70705000,1337300355.99521930,0
BTCUSDT,1d,1749859200000,106066.59000000,106252.00000000,104300.00000000,105414.64000000,8798.93969000,1749945599999,925568614.17840650,1521776,3848.55498000,405001275.92627160,0
BTCUSDT,1d,1749945600000,105414.63000000,106128.57000000,104494.53000000,105594.01000000,7164.20047000,1750031999999,754596887.87480040,1564768,3356.46912000,353608577.68537740,0
BTCUSDT,1d,1750032000000,105594.02000000,108952.38000000,104980.37000000,106794.53000000,14922.66540000,1750118399999,1599849840.73252440,2928998,7442.34921000,797865030.13661780,0
BTCUSDT,1d,1750118400000,106794.53000000,107771.34000000,103371.02000000,104551.17000000,17866.33025000,1750204799999,1883173484.89909980,3723010,8082.65290000,852365443.21135600,0
BTCUSDT,1d,1750204800000,104551.17000000,105550.27000000,103500.00000000,104886.78000000,13968.64167000,1750291199999,1461383024.36220930,3468170,6656.31474000,696386846.69042960,0
BTCUSDT,1d,1750291200000,104886.79000000,105226.17000000,103929.27000000,104658.59000000,7678.60737000,1750377599999,803402575.96204490,1718045,3583.19736000,374871407.41073340,0
BTCUSDT,1d,1750377600000,104658.59000000,106524.65000000,102345.00000000,103297.99000000,16419.06283000,1750463999999,1714411911.01140170,3029404,7113.97039000,743649283.08002110,0
BTCUSDT,1d,1750464000000,103297.98000000,103982.64000000,100837.90000000,102120.01000000,11154.21332000,1750550399999,1144829784.73064180,2172578,4632.93703000,475270667.42267620,0
BTCUSDT,1d,1750550400000,102120.02000000,103399.62000000,98200.00000000,100963.87000000,28746.41072000,1750636799999,2892695407.80868790,5121309,13142.02965000,1322387353.31664010,0
BTCUSDT,1d,1750636800000,100963.87000000,106074.20000000,99613.33000000,105333.93000000,27666.50609000,1750723199999,2836166831.04444880,4944207,13408.20163000,1375654853.25846600,0
BTCUSDT,1d,1750723200000,105333.94000000,106290.00000000,104622.02000000,106083.00000000,14651.69335000,1750809599999,1543451113.45636120,2973481,6848.32158000,721631005.28932640,0
BTCUSDT,1d,1750809600000,106083.00000000,108135.30000000,105808.03000000,107340.58000000,16701.15551000,1750895999999,1789545470.94629000,2988892,8576.13709000,919352853.80641200,0
BTCUSDT,1d,1750896000000,107340.59000000,108272.45000000,106562.50000000,106947.06000000,10573.27279000,1750982399999,1136093974.68160140,2597742,4983.08998000,535471528.19449270,0
BTCUSDT,1d,1750982400000,106947.06000000,107735.34000000,106356.76000000,107047.59000000,12232.44042000,1751068799999,1308420348.91000950,2304499,4862.28010000,520251258.37876640,0
BTCUSDT,1d,1751068800000,107047.58000000,107577.75000000,106811.51000000,107296.79000000,3282.17352000,1751155199999,352025390.60311350,653305,1514.41959000,162441164.01323960,0
BTCUSDT,1d,1751155200000,107296.79000000,108528.50000000,107172.52000000,108356.93000000,6831.73640000,1751241599999,736708189.94956840,1223202,3771.10895000,406653127.09208040,0
BTCUSDT,1d,1751241600000,108356.93000000,108789.99000000,106733.33000000,107146.50000000,9754.12491000,1751327999999,1050407152.34505800,1773485,4331.38130000,466474537.78821220,0
BTCUSDT,1d,1751328000000,107146.51000000,107540.00000000,105250.85000000,105681.14000000,10505.62437000,1751414399999,1117432945.89263660,2013289,4648.91727000,494549276.18377850,0
BTCUSDT,1d,1751414400000,105681.13000000,109730.00000000,105100.19000000,108849.60000000,17691.89592000,1751500799999,1915699005.87728970,2444708,9248.43029000,1002261738.20887520,0
BTCUSDT,1d,1751500800000,108849.59000000,110529.18000000,108530.40000000,109584.78000000,13047.08225000,1751587199999,1429459048.63832610,2568944,6961.89686000,763022147.91167700,0
BTCUSDT,1d,1751587200000,109584.77000000,109767.59000000,107245.00000000,107984.24000000,11793.86615000,1751673599999,1276215111.66836520,1975212,4787.79822000,518313226.96675600,0
BTCUSDT,1d,1751673600000,107984.25000000,108420.56000000,107756.31000000,108198.12000000,3736.97570000,1751759999999,403928702.19674760,710020,1803.68528000,194976807.36330110,0
BTCUSDT,1d,1751760000000,108198.12000000,109700.00000000,107800.01000000,109203.84000000,6447.60700000,1751846399999,700733299.51121990,1256591,3209.35902000,348780644.23317400,0
BTCUSDT,1d,1751846400000,109203.85000000,109700.00000000,107513.20000000,108262.94000000,9405.37601000,1751932799999,1020848316.05370420,1961940,3920.92229000,425664101.80223870,0
BTCUSDT,1d,1751932800000,108262.94000000,109216.56000000,107429.57000000,108922.98000000,9216.02080000,1752019199999,1000112813.43989430,1723244,4371.98866000,474674358.99748990,0
BTCUSDT,1d,1752019200000,108922.99000000,111999.79000000,108324.53000000,111233.99000000,17282.28650000,1752105599999,1902054744.19492400,2328484,8935.70327000,983405508.74821380,0
BTCUSDT,1d,1752105600000,111234.00000000,116868.00000000,110500.00000000,116010.00000000,24883.45066500,1752191999999,2826460280.44522334,3227017,12900.13546700,1465777460.94107554,0
BTCUSDT,1d,1752192000000,116010.01000000,118869.98000000,115222.22000000,117527.66000000,25873.52114800,1752278399999,3039521803.02724685,3708194,12502.93116800,1468374333.95021235,0
BTCUSDT,1d,1752278400000,117527.66000000,118200.00000000,116900.05000000,117420.00000000,8446.60437000,1752364799999,993093353.40689040,1441851,3784.55219000,444996040.90597870,0
BTCUSDT,1d,1752364800000,117420.00000000,119488.00000000,117224.79000000,119086.64000000,9550.79294700,1752451199999,1132096857.01169159,1650283,4766.47430700,565024389.37239190,0
BTCUSDT,1d,1752451200000,119086.65000000,123218.00000000,118905.18000000,119841.18000000,27269.34887700,1752537599999,3299746181.07707340,4076133,14099.58074700,1705505292.66472420,0
BTCUSDT,1d,1752537600000,119841.17000000,119940.83000000,115736.92000000,117758.09000000,32018.46083000,1752623999999,3755258445.55327170,3805374,15667.30508000,1837578524.92386480,0
BTCUSDT,1d,1752624000000,117758.08000000,120063.84000000,117017.29000000,118630.43000000,17039.90851000,1752710399999,2023850383.72348730,2429625,8355.96881000,992430971.36759030,0
BTCUSDT,1d,1752710400000,118630.44000000,120998.71000000,117453.57000000,119177.56000000,15728.57651000,1752796799999,1869114355.12316430,2347985,7696.17927000,914659207.57442780,0
BTCUSDT,1d,1752796800000,119177.56000000,120820.71000000,116812.76000000,117924.84000000,19924.66266000,1752883199999,2367355518.47030790,2805236,8951.37863000,1063782057.47856260,0
BTCUSDT,1d,1752883200000,117924.84000000,118499.90000000,117277.34000000,117840.00000000,6635.80306000,1752969599999,783327898.49696960,1133382,2978.38320000,351626384.05029030,0
BTCUSDT,1d,1752969600000,117840.01000000,118856.80000000,116467.02000000,117265.12000000,12962.92889000,1753055999999,1528864683.81608200,1615935,6581.33371000,776457462.98182540,0
BTCUSDT,1d,1753056000000,117265.11000000,119676.73000000,116515.00000000,117380.36000000,17107.33128000,1753142399999,2020783266.96336490,2509543,8426.31812000,995117241.66790940,0
BTCUSDT,1d,1753142400000,117380.36000000,120247.80000000,116128.00000000,119954.42000000,20959.12973000,1753228799999,2481252763.65191060,2778733,10811.45507000,1280627214.62852240,0
BTCUSDT,1d,1753228800000,119954.43000000,120090.00000000,117301.00000000,118755.99000000,14558.75083000,1753315199999,1722126986.88666100,2101404,7070.08701000,836266328.74468310,0
BTCUSDT,1d,1753315200000,118756.00000000,119450.00000000,117103.10000000,118340.99000000,15806.89043000,1753401599999,1873181653.20180740,2081435,7651.73992000,906619084.60359310,0
BTCUSDT,1d,1753401600000,118340.98000000,118451.57000000,114723.16000000,117614.31000000,38406.34873000,1753487999999,4456778786.62049410,3282355,17042.77355000,1977873720.89647240,0
